"","gamma","v","c","alpha","ss_monop_1","ss_monop_2","ss_monop_3","ss_cournot_1","ss_cournot_2","ss_cournot_3","ss_bertrand_1","ss_bertrand_2","ss_bertrand_3"
"11536",0.3909043422,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11537",0.5608627569,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11538",0.7505281773,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11539",0.9536066307,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11540",1.1643396651,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11541",0.0012605164,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11542",0.0187479688,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11543",0.0704814858,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11544",0.1646955409,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11545",0.3018949208,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11546",0.4777719738,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11547",0.6854989251,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11548",0.9173122167,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11549",1.1655192153,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11550",1.4230818129,10000,7974.59185003199,1429013.156953,1235,NA,NA,1236,NA,NA,1236,NA,NA
"11551",0.0013751088,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11552",0.0204523296,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11553",0.0768888936,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11554",0.1796678628,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11555",0.3293399136,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11556",0.5212057896,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11557",0.7478170092,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11558",1.0007042364,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11559",1.2714755076,10000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11560",1.5524528868,10000,7974.59185003199,1429013.156953,1235,NA,NA,1236,NA,NA,1236,NA,NA
"11561",0.001145924,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11562",0.017043608,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11563",0.064074078,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11564",0.149723219,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11565",0.274449928,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11566",0.434338158,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11567",0.623180841,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11568",0.833920197,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11569",1.059562923,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11570",1.293710739,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11571",0.0010313316,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11572",0.0153392472,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11573",0.0576666702,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11574",0.1347508971,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11575",0.2470049352,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11576",0.3909043422,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11577",0.5608627569,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11578",0.7505281773,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11579",0.9536066307,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11580",1.1643396651,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11581",0.0012605164,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11582",0.0187479688,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11583",0.0704814858,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11584",0.1646955409,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11585",0.3018949208,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11586",0.4777719738,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11587",0.6854989251,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11588",0.9173122167,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11589",1.1655192153,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11590",1.4230818129,11000,7974.59185003199,1429013.156953,1235,NA,NA,1236,NA,NA,1236,NA,NA
"11591",0.0013751088,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11592",0.0204523296,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11593",0.0768888936,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11594",0.1796678628,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11595",0.3293399136,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11596",0.5212057896,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11597",0.7478170092,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11598",1.0007042364,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11599",1.2714755076,11000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11600",1.5524528868,11000,7974.59185003199,1429013.156953,1235,NA,NA,1236,NA,NA,1236,NA,NA
"11601",0.001145924,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11602",0.017043608,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11603",0.064074078,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11604",0.149723219,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11605",0.274449928,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11606",0.434338158,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11607",0.623180841,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11608",0.833920197,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11609",1.059562923,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11610",1.293710739,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11611",0.0010313316,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11612",0.0153392472,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11613",0.0576666702,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11614",0.1347508971,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11615",0.2470049352,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11616",0.3909043422,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11617",0.5608627569,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11618",0.7505281773,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11619",0.9536066307,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11620",1.1643396651,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11621",0.0012605164,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11622",0.0187479688,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11623",0.0704814858,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11624",0.1646955409,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11625",0.3018949208,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11626",0.4777719738,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11627",0.6854989251,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11628",0.9173122167,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11629",1.1655192153,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11630",1.4230818129,2000,7974.59185003199,1429013.156953,1235,NA,NA,1236,NA,NA,1236,NA,NA
"11631",0.0013751088,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11632",0.0204523296,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11633",0.0768888936,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11634",0.1796678628,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11635",0.3293399136,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11636",0.5212057896,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11637",0.7478170092,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11638",1.0007042364,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11639",1.2714755076,2000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11640",1.5524528868,2000,7974.59185003199,1429013.156953,1235,NA,NA,1236,NA,NA,1236,NA,NA
"11641",0.001145924,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11642",0.017043608,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11643",0.064074078,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11644",0.149723219,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11645",0.274449928,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11646",0.434338158,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11647",0.623180841,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11648",0.833920197,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11649",1.059562923,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11650",1.293710739,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11651",0.0010313316,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11652",0.0153392472,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11653",0.0576666702,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11654",0.1347508971,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11655",0.2470049352,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11656",0.3909043422,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11657",0.5608627569,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11658",0.7505281773,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11659",0.9536066307,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11660",1.1643396651,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11661",0.0012605164,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11662",0.0187479688,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11663",0.0704814858,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11664",0.1646955409,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11665",0.3018949208,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11666",0.4777719738,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11667",0.6854989251,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11668",0.9173122167,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11669",1.1655192153,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11670",1.4230818129,3000,7974.59185003199,1429013.156953,1235,NA,NA,1236,NA,NA,1236,NA,NA
"11671",0.0013751088,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11672",0.0204523296,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11673",0.0768888936,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11674",0.1796678628,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11675",0.3293399136,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11676",0.5212057896,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11677",0.7478170092,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11678",1.0007042364,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11679",1.2714755076,3000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11680",1.5524528868,3000,7974.59185003199,1429013.156953,1235,NA,NA,1236,NA,NA,1236,NA,NA
"11681",0.001145924,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11682",0.017043608,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11683",0.064074078,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11684",0.149723219,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11685",0.274449928,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11686",0.434338158,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11687",0.623180841,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11688",0.833920197,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11689",1.059562923,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11690",1.293710739,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11691",0.0010313316,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11692",0.0153392472,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11693",0.0576666702,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11694",0.1347508971,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11695",0.2470049352,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11696",0.3909043422,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11697",0.5608627569,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11698",0.7505281773,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11699",0.9536066307,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11700",1.1643396651,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11701",0.0012605164,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11702",0.0187479688,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11703",0.0704814858,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11704",0.1646955409,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11705",0.3018949208,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11706",0.4777719738,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11707",0.6854989251,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11708",0.9173122167,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11709",1.1655192153,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11710",1.4230818129,4000,7974.59185003199,1429013.156953,1235,NA,NA,1236,NA,NA,1236,NA,NA
"11711",0.0013751088,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11712",0.0204523296,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11713",0.0768888936,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11714",0.1796678628,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11715",0.3293399136,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11716",0.5212057896,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11717",0.7478170092,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11718",1.0007042364,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11719",1.2714755076,4000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11720",1.5524528868,4000,7974.59185003199,1429013.156953,1235,NA,NA,1236,NA,NA,1236,NA,NA
"11721",0.001145924,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11722",0.017043608,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11723",0.064074078,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11724",0.149723219,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11725",0.274449928,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11726",0.434338158,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11727",0.623180841,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11728",0.833920197,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11729",1.059562923,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11730",1.293710739,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11731",0.0010313316,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11732",0.0153392472,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11733",0.0576666702,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11734",0.1347508971,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11735",0.2470049352,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11736",0.3909043422,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11737",0.5608627569,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11738",0.7505281773,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11739",0.9536066307,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11740",1.1643396651,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11741",0.0012605164,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11742",0.0187479688,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11743",0.0704814858,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11744",0.1646955409,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11745",0.3018949208,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11746",0.4777719738,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11747",0.6854989251,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11748",0.9173122167,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11749",1.1655192153,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11750",1.4230818129,5000,7974.59185003199,1429013.156953,1235,NA,NA,1236,NA,NA,1236,NA,NA
"11751",0.0013751088,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11752",0.0204523296,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11753",0.0768888936,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11754",0.1796678628,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11755",0.3293399136,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11756",0.5212057896,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11757",0.7478170092,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11758",1.0007042364,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11759",1.2714755076,5000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11760",1.5524528868,5000,7974.59185003199,1429013.156953,1235,NA,NA,1236,NA,NA,1236,NA,NA
"11761",0.001145924,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11762",0.017043608,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11763",0.064074078,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11764",0.149723219,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11765",0.274449928,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11766",0.434338158,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11767",0.623180841,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11768",0.833920197,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11769",1.059562923,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11770",1.293710739,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11771",0.0010313316,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11772",0.0153392472,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11773",0.0576666702,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11774",0.1347508971,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11775",0.2470049352,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11776",0.3909043422,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11777",0.5608627569,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11778",0.7505281773,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11779",0.9536066307,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11780",1.1643396651,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
"11781",0.0012605164,6000,7974.59185003199,1429013.156953,1235,NA,NA,1235,NA,NA,1235,NA,NA
